account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_id,start_date,end_date,mrr_amount,arr_amount,upgrade_flag,downgrade_flag,billing_frequency,auto_renew_flag,usage_count,error_count,total_tickets,avg_satisfaction
A-32728c,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,S-2ebd06,2023-04-04,,980,11760,False,False,monthly,True,69.0,1.0,2.0,3.5
A-32728c,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,S-9030e0,2024-04-18,,0,0,True,False,annual,True,31.0,3.0,2.0,3.5
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-427275,2024-07-14,,7164,85968,False,False,annual,True,95.0,4.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-e2793d,2024-10-07,,684,8208,False,False,monthly,True,15.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-e82bdc,2024-03-17,,684,8208,False,False,annual,True,18.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-307e49,2024-06-01,,1764,21168,False,False,monthly,False,25.0,4.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-0b831e,2024-05-10,,1764,21168,False,False,annual,True,39.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-9eb13e,2024-04-30,,684,8208,False,False,monthly,True,14.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-0fdcfe,2024-08-24,,7164,85968,True,False,annual,True,67.0,4.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-9a7851,2024-12-27,2024-12-28,1764,21168,False,False,annual,True,70.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-79123c,2024-10-19,,7164,85968,False,False,annual,True,43.0,2.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-60cb51,2024-04-21,2024-10-25,684,8208,False,False,monthly,False,33.0,1.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-a801d1,2024-04-03,,7164,85968,False,False,monthly,True,63.0,2.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-2ddb46,2024-05-09,,1764,21168,False,False,monthly,True,90.0,4.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-78f326,2024-04-21,,0,0,False,False,monthly,True,62.0,3.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-2aaa9c,2024-12-10,,1764,21168,False,False,monthly,True,73.0,1.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-f69fca,2024-07-06,,684,8208,False,False,annual,True,57.0,0.0,3.0,3.660425531914894
A-4c38bc,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,S-62b7cf,2024-11-06,,7164,85968,True,False,annual,True,54.0,2.0,3.0,3.660425531914894
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-47985c,2024-12-27,,0,0,False,False,annual,False,21.0,0.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-dda23d,2023-11-14,,343,4116,False,False,annual,False,27.0,1.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-b2f038,2024-01-24,,637,7644,False,False,monthly,True,15.0,0.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-7f04ec,2024-11-08,,456,5472,True,False,monthly,True,81.0,0.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-3a3be9,2024-05-03,2024-07-14,152,1824,False,False,annual,True,58.0,2.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-5f75b5,2024-04-13,,3781,45372,False,False,annual,True,73.0,5.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-bafe35,2024-10-27,,779,9348,False,False,annual,False,93.0,4.0,3.0,3.981276595744681
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,1,False,False,S-0d33fc,2023-11-18,,3184,38208,False,False,monthly,True,31.0,0.0,3.0,3.981276595744681
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-aa20eb,2024-09-08,,49,588,False,False,monthly,False,25.0,3.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-c1056f,2024-10-23,,399,4788,False,False,monthly,False,25.0,2.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-43c2e3,2024-08-11,,6965,83580,True,False,monthly,True,85.0,3.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-e98296,2024-10-22,,784,9408,False,True,monthly,True,69.0,5.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-6cafdf,2024-12-27,,343,4116,False,False,annual,False,95.0,5.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-fe0c52,2024-07-22,,0,0,False,False,monthly,False,42.0,3.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-bf43b4,2024-12-04,,2009,24108,False,False,monthly,True,43.0,2.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-93cd57,2024-08-16,,3980,47760,False,False,annual,True,18.0,0.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-0c56e1,2024-09-27,,551,6612,False,False,annual,False,62.0,5.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-6ace80,2024-09-16,,1393,16716,False,False,monthly,True,17.0,6.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-8a3abd,2024-08-23,,1274,15288,False,False,annual,True,47.0,1.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-628842,2024-08-26,,5373,64476,False,False,annual,True,66.0,6.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-aa5012,2024-12-31,,779,9348,False,False,annual,False,50.0,7.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-6a017c,2024-10-03,,995,11940,False,False,annual,False,67.0,4.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-c08805,2024-09-03,2024-10-03,882,10584,False,False,annual,True,69.0,1.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-3b5eb3,2024-10-07,2024-10-12,0,0,True,False,annual,True,87.0,5.0,4.0,4.24531914893617
A-6f8ad2,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,S-10f143,2024-08-13,,152,1824,False,False,monthly,True,57.0,1.0,4.0,4.24531914893617
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-c9b0cc,2024-10-11,,7562,90744,False,False,monthly,True,17.0,0.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-7de1b7,2024-10-27,,3980,47760,False,False,annual,True,19.0,0.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-200752,2024-09-17,,980,11760,True,False,monthly,False,6.0,0.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-9161b0,2024-09-14,,12338,148056,True,False,monthly,True,30.0,5.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-924925,2024-11-17,,1519,18228,False,False,monthly,False,49.0,5.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-7a2991,2024-11-14,,1911,22932,False,False,annual,True,51.0,0.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-a2aa70,2024-12-17,,0,0,False,False,monthly,False,37.0,2.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-8dd1cf,2024-12-17,,380,4560,True,False,monthly,False,55.0,2.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-43aa0e,2024-10-18,,0,0,False,False,monthly,True,37.0,5.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-f6e116,2024-10-31,,980,11760,False,True,monthly,True,28.0,0.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-1ad9cb,2024-10-10,,980,11760,False,False,monthly,True,74.0,1.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-24631a,2024-09-07,,380,4560,False,False,monthly,True,51.0,4.0,2.0,4.0
A-4d1e75,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,S-a14c42,2024-10-10,,380,4560,False,False,monthly,True,23.0,1.0,2.0,4.0
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-68c537,2024-06-06,,5771,69252,False,False,monthly,True,0.0,0.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-0ce88b,2024-07-18,,171,2052,False,False,annual,True,24.0,2.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-f4376f,2024-05-21,,171,2052,False,False,annual,False,79.0,2.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-ece5a5,2023-08-27,,1470,17640,False,False,annual,False,31.0,2.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-094e82,2024-05-25,2024-09-23,171,2052,False,False,monthly,True,52.0,0.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-593787,2023-11-22,,0,0,True,False,monthly,True,67.0,3.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-4e4ef4,2023-07-09,,1225,14700,False,True,monthly,True,71.0,8.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-23f506,2023-09-28,2023-11-27,0,0,True,False,annual,True,13.0,0.0,3.0,3.9875177304964544
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9,False,True,S-ffce65,2023-06-23,,441,5292,True,False,annual,True,102.0,0.0,3.0,3.9875177304964544
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-447189,2024-09-19,,1292,15504,False,False,monthly,True,46.0,5.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-775dd1,2024-09-10,,931,11172,False,False,monthly,True,9.0,2.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-41acf0,2024-11-05,,3184,38208,False,False,annual,True,39.0,0.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-29a901,2024-10-24,,392,4704,False,False,annual,True,36.0,4.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-817cf0,2024-10-14,,441,5292,False,False,annual,True,30.0,0.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-3bdedd,2024-11-03,,1121,13452,False,False,monthly,True,61.0,3.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-1c5955,2024-10-07,,588,7056,False,False,annual,True,67.0,6.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-5f4cc6,2024-10-14,,0,0,False,False,monthly,True,61.0,8.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-4b9d7c,2024-12-05,,784,9408,False,True,annual,True,70.0,1.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-ae355b,2024-11-08,,1791,21492,False,False,annual,True,31.0,1.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-a3927a,2024-12-02,2024-12-30,1592,19104,False,False,annual,True,43.0,1.0,6.0,4.3270921985815605
A-378b99,Company_60,EdTech,UK,2024-09-01,ads,Pro,8,True,False,S-7717d6,2024-12-02,,0,0,True,False,monthly,True,72.0,7.0,6.0,4.3270921985815605
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-ffb6cc,2024-09-28,,8159,97908,False,False,monthly,False,54.0,2.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-15609d,2024-08-04,,0,0,False,False,monthly,False,13.0,1.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-cb8654,2024-02-07,,0,0,False,False,annual,True,27.0,1.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-5abbac,2023-09-26,,0,0,False,False,annual,True,38.0,3.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-207046,2024-03-03,,0,0,False,False,annual,True,41.0,0.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-244df8,2024-10-28,,779,9348,False,False,monthly,True,27.0,1.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-a7cab8,2023-12-26,,779,9348,False,False,monthly,False,31.0,4.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-3647aa,2023-09-09,,0,0,False,False,monthly,True,66.0,1.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-41b844,2023-06-03,,2009,24108,False,False,monthly,False,18.0,0.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-bb3c63,2023-12-01,,779,9348,False,False,monthly,True,58.0,5.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-5480a7,2023-06-05,,8159,97908,True,False,annual,True,45.0,4.0,6.0,3.660425531914894
A-94d3da,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,S-32e8fa,2023-06-04,2023-10-21,2009,24108,False,False,annual,True,46.0,3.0,6.0,3.660425531914894
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-dfe952,2024-09-27,,627,7524,False,False,monthly,True,48.0,4.0,4.0,3.75
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-808668,2024-10-01,,1617,19404,False,False,monthly,True,54.0,2.0,4.0,3.75
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-0509b8,2024-12-26,2024-12-29,627,7524,False,False,annual,True,66.0,2.0,4.0,3.75
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-d5605e,2024-11-11,,0,0,False,False,monthly,False,92.0,10.0,4.0,3.75
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-3c8e09,2024-10-01,,627,7524,False,False,monthly,True,35.0,4.0,4.0,3.75
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-904784,2024-09-20,,0,0,False,False,monthly,False,74.0,9.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-f421c8,2024-06-29,,532,6384,False,False,annual,True,90.0,8.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-834097,2024-12-03,,995,11940,False,False,annual,True,99.0,9.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-f4caa8,2024-09-16,2024-10-12,437,5244,False,False,annual,True,61.0,2.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-3c9115,2024-07-01,,5970,71640,False,False,monthly,False,74.0,4.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-0756ce,2024-10-15,,3773,45276,False,False,monthly,True,29.0,3.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-a8bed8,2024-08-28,,323,3876,False,False,annual,True,14.0,0.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-11dba6,2024-11-02,,779,9348,False,False,annual,False,74.0,1.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-59fe1d,2024-10-21,,0,0,False,False,monthly,True,38.0,3.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-6ee525,2024-09-05,,4577,54924,False,False,annual,True,77.0,2.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-c41762,2024-12-21,2024-12-30,11741,140892,False,False,monthly,True,59.0,3.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-40d3aa,2024-08-22,,1957,23484,False,False,monthly,True,22.0,1.0,5.0,4.388765957446809
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-78cb5f,2024-12-07,,1393,16716,False,False,monthly,True,18.0,0.0,5.0,4.388765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-6ceec5,2024-07-24,,874,10488,False,False,annual,True,66.0,3.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-7a55d9,2024-01-03,,874,10488,False,False,monthly,True,68.0,2.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-c14f97,2024-02-05,,2254,27048,True,False,monthly,True,37.0,2.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-2a57b3,2024-06-29,,874,10488,False,False,annual,True,78.0,10.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-f030d4,2024-12-30,,13930,167160,False,False,annual,True,87.0,3.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-0ac09f,2024-03-09,,9154,109848,False,False,monthly,True,47.0,3.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-3f1bb5,2023-12-21,,874,10488,False,False,annual,True,24.0,7.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-576aec,2023-12-07,,2254,27048,False,False,monthly,False,10.0,2.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-78e1c6,2024-02-28,,9154,109848,False,False,monthly,False,68.0,3.0,5.0,3.988765957446809
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-77befa,2023-11-29,,874,10488,False,False,monthly,False,26.0,0.0,5.0,3.988765957446809
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-b9bbfd,2024-11-13,,7164,85968,False,False,monthly,True,73.0,0.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-34cc51,2024-11-21,,285,3420,False,False,annual,False,12.0,0.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-a4d121,2024-10-26,,1592,19104,True,False,monthly,True,24.0,1.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-9cb1f7,2024-12-07,,833,9996,False,True,monthly,True,31.0,2.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-0b73bd,2024-11-24,,3184,38208,False,True,monthly,False,23.0,0.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-e2a10c,2024-12-24,,342,4104,True,True,annual,True,19.0,0.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-7452a4,2024-12-30,2024-12-31,5771,69252,False,False,monthly,True,46.0,6.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-d7163c,2024-12-27,,539,6468,False,True,monthly,True,68.0,0.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-43c80c,2024-12-25,,588,7056,False,False,annual,True,57.0,8.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-2ff628,2024-12-27,,152,1824,True,False,monthly,True,88.0,7.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-f65381,2024-12-02,,3184,38208,False,False,annual,True,76.0,3.0,5.0,4.192510638297873
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-2c64e6,2024-12-24,,285,3420,False,False,monthly,False,82.0,6.0,5.0,4.192510638297873
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-763384,2024-07-24,,0,0,False,False,annual,True,95.0,7.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-f4db1d,2024-07-05,,0,0,False,False,annual,True,88.0,9.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-be53ea,2024-07-28,,2107,25284,False,False,annual,True,93.0,13.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-70b537,2024-09-26,,8557,102684,True,False,annual,False,39.0,6.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-87db32,2024-04-24,,9751,117012,False,False,monthly,False,19.0,1.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-dcc084,2024-10-01,,817,9804,False,False,monthly,True,57.0,3.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-ee30bb,2024-04-19,,8557,102684,True,False,monthly,False,84.0,3.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-c2a14b,2024-11-08,2024-11-10,8557,102684,False,False,annual,False,44.0,1.0,5.0,3.7887659574468087
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-1a2fbc,2024-06-29,,855,10260,False,False,monthly,True,46.0,2.0,5.0,3.7887659574468087
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-ca1c21,2024-12-02,,0,0,False,False,annual,False,60.0,3.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-3a79ac,2024-11-15,,0,0,False,False,monthly,True,47.0,0.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-64dcb7,2024-12-08,,392,4704,False,False,annual,False,55.0,1.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-6d09f2,2024-11-24,,57,684,False,False,monthly,True,49.0,4.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-9c23e1,2024-09-17,,3582,42984,False,False,annual,True,21.0,1.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-1dceca,2024-08-01,,285,3420,False,False,monthly,False,55.0,3.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-cb38be,2024-09-05,,38,456,False,True,annual,True,40.0,4.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-456829,2024-07-07,,1274,15288,False,False,annual,False,21.0,3.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-ab37ae,2024-09-11,,0,0,False,False,monthly,True,65.0,5.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-a94ec7,2024-09-17,,342,4104,False,False,monthly,False,30.0,3.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-d49a8f,2024-09-30,,4776,57312,False,False,annual,True,46.0,4.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-4012d6,2024-10-31,,735,8820,True,False,annual,True,8.0,0.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-c61dc9,2024-12-15,,361,4332,False,False,annual,False,27.0,0.0,2.0,3.9906382978723407
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-a8a1e8,2024-08-25,,6965,83580,False,False,monthly,True,4.0,0.0,2.0,3.9906382978723407
